subject_id,location,pcommon,sigma_v,sigma_a,sigma_p,mu_p,dU,dD,error,bic,r2,strategy,fit_type
SV026,blindspot,1.0,0.9978297427271748,0.25978583106737624,0.6749970094500002,2.1219563125417276,0,0,51.879433783244735,125.68142325985744,0.9773232160077967,Matching,mll
SV027,blindspot,1.0,0.9994476803792323,0.799278119133453,1.1751571665914722,0.10253504360251882,0,0,195.27361186288698,412.4697794191419,0.3490100876500444,Averaging,mll
SV027,blindspot,1.0,0.9994476803792323,0.799278119133453,1.1751571665914722,0.10253504360251882,0,0,195.27361186288698,412.4697794191419,0.3490100876500444,Selection,mll
SV027,blindspot,1.0,0.9994476803792323,0.799278119133453,1.1751571665914722,0.10253504360251882,0,0,195.27361186288698,412.4697794191419,0.3490100876500444,Matching,mll
SV028,blindspot,1.0,0.9981454441391844,0.5317010516850188,0.8160965311972344,1.5585659179854443,0,0,116.43949869947292,254.8015530923138,0.9111562581235149,Averaging,mll
SV028,blindspot,1.0,0.9981454441391844,0.5317010516850188,0.8160965311972344,1.5585659179854443,0,0,116.43949869947292,254.8015530923138,0.9111562581235149,Selection,mll
SV028,blindspot,1.0,0.9981454441391844,0.5317010516850188,0.8160965311972344,1.5585659179854443,0,0,116.43949869947292,254.8015530923138,0.9111562581235149,Matching,mll
SV029,blindspot,1.0,0.989638435606666,0.4535455671809135,0.5395925295895243,2.0419243622188854,0,0,72.09901538952715,166.12058647242227,0.8504438315931162,Averaging,mll
SV029,blindspot,1.0,0.989638435606666,0.4535455671809135,0.5395925295895243,2.0419243622188854,0,0,72.09901538952715,166.12058647242227,0.8504438315931162,Selection,mll
SV029,blindspot,1.0,0.989638435606666,0.4535455671809135,0.5395925295895243,2.0419243622188854,0,0,72.09901538952715,166.12058647242227,0.8504438315931162,Matching,mll
SV030,blindspot,1.0,0.9996178507464388,0.2783364443166192,0.5221177717524964,1.943601417092768,0,0,37.910120267943235,97.74279622925444,0.9785802344045204,Averaging,mll
SV030,blindspot,1.0,0.9996178507464388,0.2783364443166192,0.5221177717524964,1.943601417092768,0,0,37.910120267943235,97.74279622925444,0.9785802344045204,Selection,mll
SV030,blindspot,1.0,0.9996178507464388,0.2783364443166192,0.5221177717524964,1.943601417092768,0,0,37.910120267943235,97.74279622925444,0.9785802344045204,Matching,mll
SV031,blindspot,1.0,0.9683351313143281,0.26165698562345346,0.5147572842665379,2.301947413768882,0,0,56.029455969157965,133.9814676316839,0.9839169119030224,Averaging,mll
SV031,blindspot,1.0,0.9683351313143281,0.26165698562345346,0.5147572842665379,2.301947413768882,0,0,56.029455969157965,133.9814676316839,0.9839169119030224,Selection,mll
SV031,blindspot,1.0,0.9683351313143281,0.26165698562345346,0.5147572842665379,2.301947413768882,0,0,56.029455969157965,133.9814676316839,0.9839169119030224,Matching,mll
SV032,blindspot,1.0,0.9966962947828141,0.705098792558618,1.1441254116366248,0.12010315629789647,0,0,152.40631463732953,326.735184968027,0.5293203402502866,Averaging,mll
SV032,blindspot,1.0,0.9966962947828141,0.705098792558618,1.1441254116366248,0.12010315629789647,0,0,152.40631463732953,326.735184968027,0.5293203402502866,Selection,mll
SV032,blindspot,1.0,0.9966962947828141,0.705098792558618,1.1441254116366248,0.12010315629789647,0,0,152.40631463732953,326.735184968027,0.5293203402502866,Matching,mll
SV033,blindspot,1.0,0.753209434364686,0.3188147113849136,1.0894730566868076,0.8609061965865025,0,0,107.53188863281466,236.98633295899728,0.9280823506041479,Averaging,mll
SV033,blindspot,1.0,0.753209434364686,0.3188147113849136,1.0894730566868076,0.8609061965865025,0,0,107.53188863281466,236.98633295899728,0.9280823506041479,Selection,mll
SV033,blindspot,1.0,0.753209434364686,0.3188147113849136,1.0894730566868076,0.8609061965865025,0,0,107.53188863281466,236.98633295899728,0.9280823506041479,Matching,mll
SV009,control,1.0,0.8974181577895192,0.4739526680955999,0.9521157639058978,2.719972881261105,0,0,91.76193552705868,205.44642674748533,0.8915764807541372,Averaging,mll
